timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76004e+09,1367,-0.0447948,-0.0447985,-3.75203e-06,1.3597,1.35929,-0.000410708
1.76004e+09,1368,-0.044792,-0.0447948,-2.79969e-06,1.36006,1.3597,-0.000359748
1.76004e+09,1369,-0.0447901,-0.044792,-1.84753e-06,1.36036,1.36006,-0.000308769
1.76004e+09,1370,-0.0447892,-0.0447901,-8.95529e-07,1.36062,1.36036,-0.000257771
1.76004e+09,1371,-0.0447893,-0.0447892,5.63612e-08,1.36083,1.36062,-0.000206753
1.76004e+09,1372,-0.0447903,-0.0447893,1.00818e-06,1.36099,1.36083,-0.000155717
1.76004e+09,1373,-0.0447923,-0.0447903,1.95996e-06,1.36109,1.36099,-0.000104663
1.76004e+09,1374,-0.0447952,-0.0447923,2.91174e-06,1.36114,1.36109,-5.35901e-05
1.76004e+09,1375,-0.044799,-0.0447952,3.86356e-06,1.36115,1.36114,-2.49949e-06
1.76004e+09,1376,-0.0448038,-0.044799,4.81546e-06,1.3611,1.36115,4.86086e-05
1.76004e+09,1377,-0.0448096,-0.0448038,5.76748e-06,1.361,1.3611,9.97339e-05
1.76004e+09,1378,-0.0448163,-0.0448096,6.71966e-06,1.36085,1.361,0.000150876
1.76004e+09,1379,-0.044824,-0.0448163,7.67203e-06,1.36064,1.36085,0.000202035
1.76004e+09,1380,-0.0448326,-0.044824,8.62463e-06,1.36039,1.36064,0.00025321
1.76004e+09,1381,-0.0448422,-0.0448326,9.57751e-06,1.36009,1.36039,0.000304401
1.76004e+09,1382,-0.0448527,-0.0448422,1.05307e-05,1.35973,1.36009,0.000355608
1.76004e+09,1383,-0.0448642,-0.0448527,1.14842e-05,1.35932,1.35973,0.00040683
1.76004e+09,1384,-0.0448767,-0.0448642,1.24382e-05,1.35887,1.35932,0.000458067
1.76004e+09,1385,-0.04489,-0.0448767,1.33925e-05,1.35836,1.35887,0.000509319
1.76004e+09,1386,-0.0449044,-0.04489,1.43473e-05,1.3578,1.35836,0.000560586
1.76004e+09,1387,-0.0449197,-0.0449044,1.53027e-05,1.35718,1.3578,0.000611867
1.76004e+09,1388,-0.044936,-0.0449197,1.62585e-05,1.35652,1.35718,0.000663162
1.76004e+09,1389,-0.0449532,-0.044936,1.7215e-05,1.35581,1.35652,0.00071447
1.76004e+09,1390,-0.0449713,-0.0449532,1.81721e-05,1.35504,1.35581,0.000765792
1.76004e+09,1391,-0.0449905,-0.0449713,1.91299e-05,1.35422,1.35504,0.000817128
1.76004e+09,1392,-0.0450106,-0.0449905,2.00883e-05,1.35336,1.35422,0.000868477
1.76004e+09,1393,-0.0450316,-0.0450106,2.10476e-05,1.35244,1.35336,0.000919838
1.76004e+09,1394,-0.0450536,-0.0450316,2.20076e-05,1.35146,1.35244,0.000971213
1.76004e+09,1395,-0.0450766,-0.0450536,2.29684e-05,1.35044,1.35146,0.0010226
1.76004e+09,1396,-0.0451005,-0.0450766,2.39301e-05,1.34937,1.35044,0.001074
1.76004e+09,1397,-0.0451254,-0.0451005,2.48927e-05,1.34824,1.34937,0.00112541
1.76004e+09,1398,-0.0451513,-0.0451254,2.58563e-05,1.34707,1.34824,0.00117684
1.76004e+09,1399,-0.0451781,-0.0451513,2.68209e-05,1.34584,1.34707,0.00122828
1.76004e+09,1400,-0.0452059,-0.0451781,2.77865e-05,1.34456,1.34584,0.00127972
1.76004e+09,1401,-0.0452346,-0.0452059,2.87532e-05,1.34323,1.34456,0.00133119
1.76004e+09,1402,-0.0452643,-0.0452059,5.84742e-05,1.34184,1.34456,0.00271385
1.76004e+09,1403,-0.045295,-0.0452643,3.069e-05,1.34041,1.34184,0.00143415
1.76004e+09,1404,-0.0453267,-0.0452643,6.23502e-05,1.33892,1.34184,0.0029198
1.76004e+09,1405,-0.0453593,-0.045295,6.42918e-05,1.33739,1.34041,0.00302282
1.76004e+09,1406,-0.0453929,-0.0453267,6.6236e-05,1.3358,1.33892,0.00312586
1.76004e+09,1407,-0.0454275,-0.0453929,3.45785e-05,1.33416,1.3358,0.00164023
1.76004e+09,1408,-0.0454631,-0.0454275,3.5554e-05,1.33247,1.33416,0.00169179
1.76004e+09,1409,-0.0454996,-0.0454631,3.65309e-05,1.33072,1.33247,0.00174335
1.76004e+09,1410,-0.0455371,-0.0454996,3.75092e-05,1.32893,1.33072,0.00179494
1.76004e+09,1411,-0.0455756,-0.0455371,3.84891e-05,1.32708,1.32893,0.00184654
1.76004e+09,1412,-0.0456151,-0.0455756,3.94706e-05,1.32518,1.32708,0.00189815
1.76004e+09,1413,-0.0456555,-0.0456151,4.04537e-05,1.32323,1.32518,0.00194978
1.76004e+09,1414,-0.045697,-0.0456555,4.14384e-05,1.32123,1.32323,0.00200142
1.76004e+09,1415,-0.0457394,-0.045697,4.24249e-05,1.31918,1.32123,0.00205309
1.76004e+09,1416,-0.0457828,-0.0457394,4.34131e-05,1.31707,1.31918,0.00210477
1.76004e+09,1417,-0.0458272,-0.0457828,4.44031e-05,1.31492,1.31707,0.00215647
1.76004e+09,1418,-0.0458726,-0.0458272,4.5395e-05,1.31271,1.31492,0.00220819
1.76004e+09,1419,-0.045919,-0.0458726,4.63887e-05,1.31045,1.31271,0.00225993
1.76004e+09,1420,-0.0459664,-0.0458726,9.37731e-05,1.30814,1.31271,0.00457162
1.76004e+09,1421,-0.0460147,-0.0459664,4.83821e-05,1.30577,1.30814,0.00236347
1.76004e+09,1422,-0.0460641,-0.0460147,4.93819e-05,1.30336,1.30577,0.00241528
1.76004e+09,1423,-0.0461145,-0.0460147,9.97656e-05,1.30089,1.30577,0.0048824
1.76004e+09,1424,-0.0461659,-0.0461145,5.13877e-05,1.29837,1.30089,0.00251897
1.76004e+09,1425,-0.0462183,-0.0461659,5.23939e-05,1.2958,1.29837,0.00257086
1.76004e+09,1426,-0.0462717,-0.0462183,5.34023e-05,1.29318,1.2958,0.00262277
1.76004e+09,1427,-0.0463261,-0.0462717,5.4413e-05,1.2905,1.29318,0.00267472
1.76004e+09,1428,-0.0463815,-0.0463261,5.54261e-05,1.28778,1.2905,0.0027267
1.76004e+09,1429,-0.046438,-0.0463815,5.64416e-05,1.285,1.28778,0.00277871
1.76004e+09,1430,-0.0464954,-0.046438,5.74595e-05,1.28217,1.285,0.00283075
1.76004e+09,1431,-0.0465539,-0.0464954,5.84799e-05,1.27929,1.28217,0.00288284
1.76004e+09,1432,-0.0466134,-0.0465539,5.95029e-05,1.27635,1.27929,0.00293496
1.76004e+09,1433,-0.0466739,-0.0466134,6.05285e-05,1.27336,1.27635,0.00298712
1.76004e+09,1434,-0.0467355,-0.0466739,6.15568e-05,1.27032,1.27336,0.00303933
1.76004e+09,1435,-0.0467981,-0.0467355,6.25879e-05,1.26723,1.27032,0.00309158
1.76004e+09,1436,-0.0468617,-0.0467981,6.36217e-05,1.26409,1.26723,0.00314388
1.76004e+09,1437,-0.0469264,-0.0468617,6.46583e-05,1.26089,1.26409,0.00319623
1.76004e+09,1438,-0.0469921,-0.0469264,6.56978e-05,1.25764,1.26089,0.00324864
1.76004e+09,1439,-0.0470588,-0.0469921,6.67403e-05,1.25434,1.25764,0.0033011
1.76004e+09,1440,-0.0471266,-0.0470588,6.77858e-05,1.25099,1.25434,0.00335362
1.76004e+09,1441,-0.0471954,-0.0471266,6.88344e-05,1.24758,1.25099,0.0034062
1.76004e+09,1442,-0.0472653,-0.0471954,6.98861e-05,1.24412,1.24758,0.00345885
1.76004e+09,1443,-0.0473363,-0.0472653,7.09409e-05,1.24061,1.24412,0.00351156
1.76004e+09,1444,-0.0474083,-0.0473363,7.19991e-05,1.23705,1.24061,0.00356435
1.76004e+09,1445,-0.0474813,-0.0474083,7.30605e-05,1.23343,1.23705,0.00361721
1.76004e+09,1446,-0.0475554,-0.0474813,7.41253e-05,1.22976,1.23343,0.00367015
1.76004e+09,1447,-0.0476306,-0.0475554,7.51935e-05,1.22604,1.22976,0.00372318
1.76004e+09,1448,-0.0477069,-0.0476306,7.62652e-05,1.22226,1.22604,0.00377629
1.76004e+09,1449,-0.0477842,-0.0477069,7.73404e-05,1.21843,1.22226,0.0038295
1.76004e+09,1450,-0.0478627,-0.0477842,7.84193e-05,1.21455,1.21843,0.0038828
1.76004e+09,1451,-0.0479422,-0.0478627,7.95019e-05,1.21061,1.21455,0.0039362
1.76004e+09,1452,-0.0480228,-0.0479422,8.05881e-05,1.20662,1.21061,0.0039897
1.76004e+09,1453,-0.0481044,-0.0480228,8.16782e-05,1.20258,1.20662,0.00404332
1.76004e+09,1454,-0.0481872,-0.0481044,8.27722e-05,1.19848,1.20258,0.00409705
1.76004e+09,1455,-0.0482711,-0.0481872,8.38701e-05,1.19433,1.19848,0.00415091
1.76004e+09,1456,-0.048356,-0.0482711,8.49719e-05,1.19013,1.19433,0.00420489
1.76004e+09,1457,-0.0484421,-0.048356,8.60779e-05,1.18587,1.19013,0.00425901
1.76004e+09,1458,-0.0485293,-0.0484421,8.7188e-05,1.18155,1.18587,0.00431326
1.76004e+09,1459,-0.0486176,-0.0485293,8.83023e-05,1.17719,1.18155,0.00436766
1.76004e+09,1460,-0.048707,-0.0486176,8.94209e-05,1.17277,1.17719,0.00442221
1.76004e+09,1461,-0.0487976,-0.048707,9.05438e-05,1.16829,1.17277,0.00447692
1.76004e+09,1462,-0.0488892,-0.0487976,9.16711e-05,1.16376,1.16829,0.0045318
1.76004e+09,1463,-0.0489821,-0.0488892,9.28029e-05,1.15917,1.16376,0.00458686
1.76004e+09,1464,-0.049076,-0.0489821,9.39392e-05,1.15453,1.15917,0.00464209
1.76004e+09,1465,-0.0491711,-0.049076,9.50802e-05,1.14983,1.15453,0.00469752
1.76004e+09,1466,-0.0492673,-0.0491711,9.62258e-05,1.14508,1.14983,0.00475315
1.76004e+09,1467,-0.0493647,-0.0492673,9.73763e-05,1.14027,1.14508,0.00480898
1.76004e+09,1468,-0.0494632,-0.0493647,9.85315e-05,1.1354,1.14027,0.00486503
1.76004e+09,1469,-0.0495629,-0.0494632,9.96917e-05,1.13048,1.1354,0.00492131
1.76004e+09,1470,-0.0496638,-0.0495629,0.000100857,1.1255,1.13048,0.00497783
1.76004e+09,1471,-0.0497658,-0.0496638,0.000102027,1.12047,1.1255,0.00503459
1.76004e+09,1472,-0.049869,-0.0497658,0.000103202,1.11538,1.12047,0.00509162
1.76004e+09,1473,-0.0499734,-0.049869,0.000104383,1.11023,1.11538,0.00514891
1.76004e+09,1474,-0.0500789,-0.0499734,0.000105569,1.10502,1.11023,0.00520649
1.76004e+09,1475,-0.0501857,-0.0500789,0.00010676,1.09976,1.10502,0.00526436
1.76004e+09,1476,-0.0502937,-0.0501857,0.000107957,1.09443,1.09976,0.00532254
1.76004e+09,1477,-0.0504028,-0.0502937,0.000109159,1.08905,1.09443,0.00538104
1.76004e+09,1478,-0.0505132,-0.0504028,0.000110367,1.08361,1.08905,0.00543988
1.76004e+09,1479,-0.0506248,-0.0505132,0.00011158,1.07812,1.08361,0.00549906
1.76004e+09,1480,-0.0507376,-0.0506248,0.000112799,1.07256,1.07812,0.00555862
1.76004e+09,1481,-0.0508516,-0.0507376,0.000114024,1.06694,1.07256,0.00561855
1.76004e+09,1482,-0.0509668,-0.0508516,0.000115255,1.06126,1.06694,0.00567888
1.76004e+09,1483,-0.0510833,-0.0509668,0.000116492,1.05552,1.06126,0.00573963
1.76004e+09,1484,-0.0512011,-0.0510833,0.000117735,1.04972,1.05552,0.00580082
1.76004e+09,1485,-0.05132,-0.0512011,0.000118983,1.04386,1.04972,0.00586246
1.76004e+09,1486,-0.0514403,-0.05132,0.000120239,1.03793,1.04386,0.00592457
1.76004e+09,1487,-0.0515618,-0.05132,0.000241739,1.03194,1.04386,0.0119117
1.76004e+09,1488,-0.0516846,-0.0515618,0.000122768,1.02589,1.03194,0.00605031
1.76004e+09,1489,-0.0518086,-0.0516846,0.000124042,1.01978,1.02589,0.00611397
1.76004e+09,1490,-0.0519339,-0.0518086,0.000125323,1.0136,1.01978,0.0061782
1.76004e+09,1491,-0.0520605,-0.0519339,0.00012661,1.00736,1.0136,0.00624303
1.76004e+09,1492,-0.0521884,-0.0520605,0.000127904,1.00105,1.00736,0.00630847
1.76004e+09,1493,-0.0523176,-0.0521884,0.000129204,0.994676,1.00105,0.00637455
1.76004e+09,1494,-0.0524481,-0.0523176,0.000130512,0.988234,0.994676,0.00644131
1.76004e+09,1495,-0.05258,-0.0524481,0.000131826,0.981726,0.988234,0.00650877
1.76004e+09,1496,-0.0527131,-0.05258,0.000133147,0.975149,0.981726,0.00657698
1.76004e+09,1497,-0.0528476,-0.0527131,0.000134476,0.968503,0.975149,0.00664595
1.76004e+09,1498,-0.0529834,-0.0528476,0.000135811,0.961787,0.968503,0.00671573
1.76004e+09,1499,-0.0531206,-0.0529834,0.000137154,0.955001,0.961787,0.00678636
1.76004e+09,1500,-0.0532591,-0.0531206,0.000138504,0.948143,0.955001,0.00685788
1.76004e+09,1501,-0.0533989,-0.0532591,0.000139862,0.941212,0.948143,0.00693033
1.76004e+09,1502,-0.0535402,-0.0533989,0.000141227,0.934209,0.941212,0.00700374
1.76004e+09,1503,-0.0536828,-0.0535402,0.0001426,0.927131,0.934209,0.00707818
1.76004e+09,1504,-0.0538267,-0.0536828,0.000143981,0.919977,0.927131,0.00715369
1.76004e+09,1505,-0.0539721,-0.0538267,0.000145369,0.912747,0.919977,0.00723032
1.76004e+09,1506,-0.0541189,-0.0539721,0.000146766,0.905438,0.912747,0.00730813
1.76004e+09,1507,-0.054267,-0.0541189,0.000148172,0.898051,0.905438,0.00738718
1.76004e+09,1508,-0.0544166,-0.054267,0.000149586,0.890584,0.898051,0.00746753
1.76004e+09,1509,-0.0545676,-0.0544166,0.000151008,0.883034,0.890584,0.00754925
1.76004e+09,1510,-0.0547201,-0.0545676,0.00015244,0.875402,0.883034,0.00763241
1.76004e+09,1511,-0.054874,-0.0547201,0.000153881,0.867685,0.875402,0.00771708
1.76004e+09,1512,-0.0550293,-0.054874,0.000155331,0.859882,0.867685,0.00780334
1.76004e+09,1513,-0.0551861,-0.0550293,0.000156791,0.85199,0.859882,0.00789129
1.76004e+09,1514,-0.0553443,-0.0551861,0.000158261,0.844009,0.85199,0.007981
1.76004e+09,1515,-0.0555041,-0.0553443,0.000159742,0.835937,0.844009,0.00807259
1.76004e+09,1516,-0.0556653,-0.0555041,0.000161233,0.827771,0.835937,0.00816615
1.76004e+09,1517,-0.055828,-0.0556653,0.000162735,0.819509,0.827771,0.00826179
1.76004e+09,1518,-0.0559923,-0.055828,0.000164248,0.811149,0.819509,0.00835965
1.76004e+09,1519,-0.0561581,-0.0559923,0.000165773,0.802689,0.811149,0.00845984
1.76004e+09,1520,-0.0563254,-0.0561581,0.00016731,0.794127,0.802689,0.0085625
1.76004e+09,1521,-0.0564942,-0.0563254,0.000168859,0.785459,0.794127,0.00866779
1.76004e+09,1522,-0.0566647,-0.0564942,0.000170421,0.776683,0.785459,0.00877587
1.76004e+09,1523,-0.0568367,-0.0566647,0.000171996,0.767796,0.776683,0.0088869
1.76004e+09,1524,-0.0570102,-0.0568367,0.000173584,0.758795,0.767796,0.00900109
1.76004e+09,1525,-0.0571854,-0.0568367,0.000348769,0.749677,0.767796,0.0181197
1.76004e+09,1526,-0.0573622,-0.0570102,0.000351985,0.740437,0.758795,0.0183584
1.76004e+09,1527,-0.0575407,-0.0573622,0.000178428,0.731072,0.740437,0.0093647
1.76004e+09,1528,-0.0577207,-0.0575407,0.000180069,0.721578,0.731072,0.00949372
1.76004e+09,1529,-0.0579024,-0.0577207,0.000181723,0.711951,0.721578,0.00962713
1.76004e+09,1530,-0.0580858,-0.0579024,0.000183391,0.702186,0.711951,0.00976523
1.76004e+09,1531,-0.0582709,-0.0580858,0.00018507,0.692278,0.702186,0.00990837
1.76004e+09,1532,-0.0584577,-0.0582709,0.000186761,0.682221,0.692278,0.0100569
1.76004e+09,1533,-0.0586461,-0.0584577,0.000188463,0.672009,0.682221,0.0102113
1.76004e+09,1534,-0.0588363,-0.0586461,0.000190174,0.661637,0.672009,0.0103721
1.76004e+09,1535,-0.0590282,-0.0586461,0.000382066,0.651098,0.672009,0.0209117
1.76004e+09,1536,-0.0592218,-0.0588363,0.000385511,0.640383,0.661637,0.0212543
1.76004e+09,1537,-0.0594172,-0.0592218,0.000195347,0.629485,0.640383,0.0108977
1.76004e+09,1538,-0.0596142,-0.0594172,0.000197079,0.618396,0.629485,0.0110896
1.76004e+09,1539,-0.059813,-0.0596142,0.000198809,0.607105,0.618396,0.0112911
1.76004e+09,1540,-0.0601192,-0.0596142,0.000504952,0.606894,0.618396,0.0115015
1.76004e+09,1541,-0.0604277,-0.0601192,0.000308559,0.606681,0.606894,0.000213203
1.76004e+09,1542,-0.0607387,-0.0604277,0.000310964,0.606465,0.606681,0.000216041
1.76004e+09,1543,-0.0610521,-0.0607387,0.000313354,0.606246,0.606465,0.000218899
1.76004e+09,1544,-0.0613678,-0.0610521,0.000315724,0.606024,0.606246,0.000221775
1.76004e+09,1545,-0.0616859,-0.0610521,0.000633794,0.6058,0.606246,0.000446442
1.76004e+09,1546,-0.0620062,-0.0616859,0.000320387,0.605572,0.6058,0.00022757
1.76004e+09,1547,-0.0623289,-0.0620062,0.00032267,0.605342,0.605572,0.000230482
1.76004e+09,1548,-0.0626538,-0.0623289,0.000324915,0.605108,0.605342,0.000233399
1.76004e+09,1549,-0.062981,-0.0626538,0.000327115,0.604872,0.605108,0.000236319
1.76004e+09,1550,-0.0633102,-0.062981,0.000329267,0.604633,0.604872,0.000239236
1.76004e+09,1551,-0.0636416,-0.0633102,0.000331364,0.60439,0.604633,0.000242148
1.76004e+09,1552,-0.063975,-0.0636416,0.000333401,0.604145,0.60439,0.000245049
1.76004e+09,1553,-0.0643104,-0.063975,0.000335373,0.603897,0.604145,0.000247936
1.76004e+09,1554,-0.0646476,-0.0643104,0.000337275,0.603647,0.603897,0.000250805
1.76004e+09,1555,-0.0649867,-0.0646476,0.000339101,0.603393,0.603647,0.000253651
1.76004e+09,1556,-0.0653276,-0.0649867,0.000340847,0.603137,0.603393,0.00025647
1.76004e+09,1557,-0.0656701,-0.0653276,0.000342507,0.602877,0.603137,0.000259258
1.76004e+09,1558,-0.0660142,-0.0656701,0.000344076,0.602615,0.602877,0.000262009
1.76004e+09,1559,-0.0663597,-0.0660142,0.000345551,0.602351,0.602615,0.00026472
1.76004e+09,1560,-0.0667066,-0.0663597,0.000346927,0.602083,0.602351,0.000267386
1.76004e+09,1561,-0.0670548,-0.0667066,0.0003482,0.601813,0.602083,0.000270003
1.76004e+09,1562,-0.0674042,-0.0670548,0.000349366,0.601541,0.601813,0.000272566
1.76004e+09,1563,-0.0677546,-0.0674042,0.000350422,0.601266,0.601541,0.000275073
1.76004e+09,1564,-0.068106,-0.0677546,0.000351365,0.600988,0.601266,0.000277518
1.76004e+09,1565,-0.0684582,-0.0677546,0.000703556,0.600708,0.601266,0.000557415
1.76004e+09,1566,-0.0688111,-0.0684582,0.000352899,0.600426,0.600708,0.000282208
1.76004e+09,1567,-0.0691646,-0.0688111,0.000353485,0.600141,0.600426,0.000284447
1.76004e+09,1568,-0.0695185,-0.0691646,0.000353949,0.599855,0.600141,0.000286609
1.76004e+09,1569,-0.0698728,-0.0695185,0.000354289,0.599566,0.599855,0.000288693
1.76004e+09,1570,-0.0702273,-0.0698728,0.000354504,0.599275,0.599566,0.000290695
1.76004e+09,1571,-0.0705819,-0.0702273,0.000354593,0.598983,0.599275,0.000292612
1.76004e+09,1572,-0.0709365,-0.0705819,0.000354556,0.598688,0.598983,0.000294443
1.76004e+09,1573,-0.0712909,-0.0705819,0.000708949,0.598392,0.598983,0.000590627
1.76004e+09,1574,-0.071645,-0.0712909,0.000354103,0.598094,0.598392,0.000297835
1.76004e+09,1575,-0.0719986,-0.071645,0.000353689,0.597795,0.598094,0.000299392
1.76004e+09,1576,-0.0723518,-0.0719986,0.000353151,0.597494,0.597795,0.000300856
1.76004e+09,1577,-0.0727043,-0.0723518,0.00035249,0.597192,0.597494,0.000302224
1.76004e+09,1578,-0.073056,-0.0727043,0.000351709,0.596888,0.597192,0.000303497
1.76004e+09,1579,-0.0734068,-0.073056,0.00035081,0.596584,0.596888,0.000304673
1.76004e+09,1580,-0.0737566,-0.0734068,0.000349794,0.596278,0.596584,0.000305753
1.76004e+09,1581,-0.0741053,-0.0737566,0.000348666,0.595971,0.596278,0.000306737
1.76004e+09,1582,-0.0744527,-0.0741053,0.000347428,0.595664,0.595971,0.000307625
1.76004e+09,1583,-0.0747988,-0.0744527,0.000346085,0.595355,0.595664,0.000308419
1.76004e+09,1584,-0.0751434,-0.0747988,0.000344639,0.595046,0.595355,0.000309119
1.76004e+09,1585,-0.0754865,-0.0751434,0.000343095,0.594736,0.595046,0.000309727
1.76004e+09,1586,-0.075828,-0.0754865,0.000341457,0.594426,0.594736,0.000310245
1.76004e+09,1587,-0.0761677,-0.075828,0.00033973,0.594115,0.594426,0.000310675
1.76004e+09,1588,-0.0765056,-0.0761677,0.00033792,0.593804,0.594115,0.000311019
1.76004e+09,1589,-0.0768416,-0.0765056,0.00033603,0.593493,0.593804,0.000311281
1.76004e+09,1590,-0.0771757,-0.0765056,0.000670097,0.593182,0.593804,0.000622743
1.76004e+09,1591,-0.0775078,-0.0771757,0.000332035,0.59287,0.593182,0.000311567
1.76004e+09,1592,-0.0778377,-0.0771757,0.000661975,0.592558,0.593182,0.000623166
1.76004e+09,1593,-0.0781655,-0.0775078,0.000657729,0.592247,0.59287,0.00062316
1.76004e+09,1594,-0.0784911,-0.0781655,0.000325584,0.591935,0.592247,0.000311457
1.76004e+09,1595,-0.0788144,-0.0784911,0.000323334,0.591624,0.591935,0.00031129
1.76004e+09,1596,-0.0791354,-0.0788144,0.000321042,0.591313,0.591624,0.000311065
1.76004e+09,1597,-0.0794542,-0.0791354,0.000318714,0.591002,0.591313,0.000310786
1.76004e+09,1598,-0.0797705,-0.0794542,0.000316355,0.590692,0.591002,0.000310455
1.76004e+09,1599,-0.0800845,-0.0794542,0.000630325,0.590382,0.591002,0.000620532
1.76004e+09,1600,-0.080396,-0.0800845,0.000311562,0.590072,0.590382,0.000309655
1.76004e+09,1601,-0.0807052,-0.080396,0.000309137,0.589763,0.590072,0.000309192
1.76004e+09,1602,-0.0810119,-0.0807052,0.000306698,0.589454,0.589763,0.000308692
1.76004e+09,1603,-0.0813161,-0.0810119,0.000304248,0.589146,0.589454,0.000308158
1.76004e+09,1604,-0.0816179,-0.0813161,0.000301791,0.588839,0.589146,0.000307593
1.76004e+09,1605,-0.0819172,-0.0816179,0.000299331,0.588532,0.588839,0.000306999
1.76004e+09,1606,-0.0822141,-0.0819172,0.000296869,0.588225,0.588532,0.000306379
1.76004e+09,1607,-0.0825085,-0.0822141,0.00029441,0.587919,0.588225,0.000305736
1.76004e+09,1608,-0.0828005,-0.0825085,0.000291954,0.587614,0.587919,0.000305071
1.76004e+09,1609,-0.08309,-0.0828005,0.000289504,0.58731,0.587614,0.000304388
1.76004e+09,1610,-0.083377,-0.08309,0.000287062,0.587006,0.58731,0.000303687
1.76004e+09,1611,-0.0836617,-0.083377,0.00028463,0.586703,0.587006,0.00030297
1.76004e+09,1612,-0.0839439,-0.0836617,0.000282207,0.586401,0.586703,0.00030224
1.76004e+09,1613,-0.0842237,-0.0839439,0.000279797,0.5861,0.586401,0.000301496
1.76004e+09,1614,-0.0845011,-0.0842237,0.000277398,0.585799,0.5861,0.00030074
1.76004e+09,1615,-0.0847761,-0.0842237,0.00055241,0.585499,0.5861,0.000600714
1.76004e+09,1616,-0.0850487,-0.0845011,0.000547652,0.5852,0.585799,0.00059917
1.76004e+09,1617,-0.085319,-0.0850487,0.000270281,0.584901,0.5852,0.00029841
1.76004e+09,1618,-0.0855869,-0.085319,0.000267936,0.584604,0.584901,0.000297615
1.76004e+09,1619,-0.0858526,-0.0855869,0.000265605,0.584307,0.584604,0.000296811
1.76004e+09,1620,-0.0861158,-0.0858526,0.000263288,0.584011,0.584307,0.000295998
1.76004e+09,1621,-0.0863768,-0.0861158,0.000260985,0.583716,0.584011,0.000295178
1.76004e+09,1622,-0.0866355,-0.0863768,0.000258696,0.583421,0.583716,0.000294351
1.76004e+09,1623,-0.0868919,-0.0863768,0.000515116,0.583128,0.583716,0.000587866
1.76004e+09,1624,-0.0871461,-0.0868919,0.000254158,0.582835,0.583128,0.000292673
1.76004e+09,1625,-0.087398,-0.0871461,0.000251908,0.582543,0.582835,0.000291823
1.76004e+09,1626,-0.0876477,-0.087398,0.000249672,0.582252,0.582543,0.000290966
1.76004e+09,1627,-0.0878951,-0.0876477,0.000247447,0.581962,0.582252,0.000290103
1.76004e+09,1628,-0.0881404,-0.0878951,0.000245236,0.581673,0.581962,0.000289232
1.76004e+09,1629,-0.0883834,-0.0881404,0.000243036,0.581385,0.581673,0.000288355
1.76004e+09,1630,-0.0886242,-0.0883834,0.000240848,0.581097,0.581385,0.00028747
1.76004e+09,1631,-0.0888629,-0.0886242,0.000238672,0.580811,0.581097,0.000286579
1.76004e+09,1632,-0.0890994,-0.0888629,0.000236506,0.580525,0.580811,0.000285681
1.76004e+09,1633,-0.0893338,-0.0890994,0.000234352,0.58024,0.580525,0.000284777
1.76004e+09,1634,-0.089566,-0.0893338,0.000232209,0.579956,0.58024,0.000283866
1.76004e+09,1635,-0.0897961,-0.089566,0.000230076,0.579673,0.579956,0.000282949
1.76004e+09,1636,-0.090024,-0.0897961,0.000227954,0.579391,0.579673,0.000282025
1.76004e+09,1637,-0.0902499,-0.090024,0.000225841,0.57911,0.579391,0.000281095
1.76004e+09,1638,-0.0904736,-0.0902499,0.000223739,0.57883,0.57911,0.000280159
1.76004e+09,1639,-0.0906952,-0.0904736,0.000221647,0.578551,0.57883,0.000279216
1.76004e+09,1640,-0.0909148,-0.0904736,0.000441211,0.578273,0.57883,0.000557485
1.76004e+09,1641,-0.0911323,-0.0909148,0.000217491,0.577995,0.578273,0.000277314
1.76004e+09,1642,-0.0913477,-0.0911323,0.000215427,0.577719,0.577995,0.000276355
1.76004e+09,1643,-0.0915611,-0.0913477,0.000213373,0.577443,0.577719,0.00027539
1.76004e+09,1644,-0.0917724,-0.0915611,0.000211328,0.577169,0.577443,0.000274419
1.76004e+09,1645,-0.0919817,-0.0917724,0.000209292,0.576896,0.577169,0.000273443
1.76004e+09,1646,-0.092189,-0.0919817,0.000207264,0.576623,0.576896,0.000272462
1.76004e+09,1647,-0.0923942,-0.092189,0.000205246,0.576352,0.576623,0.000271476
1.76004e+09,1648,-0.0925975,-0.0923942,0.000203237,0.576081,0.576352,0.000270486
1.76004e+09,1649,-0.0927987,-0.0925975,0.000201236,0.575812,0.576081,0.00026949
1.76004e+09,1650,-0.0929979,-0.0927987,0.000199244,0.575543,0.575812,0.000268491
1.76004e+09,1651,-0.0931952,-0.0929979,0.00019726,0.575276,0.575543,0.000267487
1.76004e+09,1652,-0.0933905,-0.0931952,0.000195285,0.575009,0.575276,0.000266478
1.76004e+09,1653,-0.0935838,-0.0933905,0.000193318,0.574744,0.575009,0.000265466
1.76004e+09,1654,-0.0937752,-0.0935838,0.00019136,0.574479,0.574744,0.00026445
1.76004e+09,1655,-0.0939646,-0.0937752,0.000189409,0.574216,0.574479,0.00026343
1.76004e+09,1656,-0.094152,-0.0939646,0.000187467,0.573953,0.574216,0.000262406
1.76004e+09,1657,-0.0943376,-0.094152,0.000185533,0.573692,0.573953,0.00026138
1.76004e+09,1658,-0.0945212,-0.094152,0.00036914,0.573432,0.573953,0.000521729
1.76004e+09,1659,-0.0947029,-0.0945212,0.000181689,0.573172,0.573432,0.000259316
