timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76004e+09,1003,-0.10371,-0.103756,-4.54329e-05,0.548065,0.548192,0.000127199
1.76004e+09,1004,-0.103663,-0.10371,-4.69839e-05,0.547939,0.548065,0.000126601
1.76004e+09,1005,-0.103615,-0.10371,-9.55208e-05,0.547813,0.548065,0.000252611
1.76004e+09,1006,-0.103565,-0.103663,-9.86287e-05,0.547687,0.547939,0.000251437
1.76004e+09,1007,-0.103513,-0.103615,-0.00010174,0.547562,0.547813,0.000250279
1.76004e+09,1008,-0.10346,-0.103565,-0.000104856,0.547438,0.547687,0.000249137
1.76004e+09,1009,-0.103405,-0.103513,-0.000107976,0.547314,0.547562,0.000248011
1.76004e+09,1010,-0.103349,-0.103405,-5.63319e-05,0.547191,0.547314,0.000123176
1.76004e+09,1011,-0.103291,-0.103349,-5.78975e-05,0.547069,0.547191,0.000122633
1.76004e+09,1012,-0.103231,-0.103291,-5.94653e-05,0.546946,0.547069,0.000122099
1.76004e+09,1013,-0.10317,-0.103231,-6.10356e-05,0.546825,0.546946,0.000121573
1.76004e+09,1014,-0.103108,-0.103231,-0.000123644,0.546704,0.546946,0.000242629
1.76004e+09,1015,-0.103044,-0.103108,-6.41835e-05,0.546583,0.546704,0.000120547
1.76004e+09,1016,-0.102978,-0.103044,-6.57613e-05,0.546463,0.546583,0.000120047
1.76004e+09,1017,-0.10291,-0.102978,-6.73418e-05,0.546344,0.546463,0.000119555
1.76004e+09,1018,-0.102841,-0.10291,-6.8925e-05,0.546225,0.546344,0.000119073
1.76004e+09,1019,-0.102771,-0.102841,-7.0511e-05,0.546106,0.546225,0.000118599
1.76004e+09,1020,-0.102699,-0.102841,-0.000142611,0.545988,0.546225,0.000236733
1.76004e+09,1021,-0.102625,-0.102771,-0.000145792,0.54587,0.546106,0.000235813
1.76004e+09,1022,-0.10255,-0.102699,-0.000148978,0.545753,0.545988,0.000234911
1.76004e+09,1023,-0.102473,-0.102625,-0.000152171,0.545636,0.54587,0.000234027
1.76004e+09,1024,-0.102395,-0.102473,-7.84853e-05,0.54552,0.545636,0.000116367
1.76004e+09,1025,-0.102314,-0.102473,-0.000158575,0.545404,0.545636,0.000232316
1.76004e+09,1026,-0.102233,-0.102395,-0.000161786,0.545288,0.54552,0.000231489
1.76004e+09,1027,-0.102149,-0.102233,-8.33077e-05,0.545173,0.545288,0.000115141
1.76004e+09,1028,-0.102065,-0.102149,-8.49219e-05,0.545058,0.545173,0.000114751
1.76004e+09,1029,-0.101978,-0.102065,-8.65395e-05,0.544944,0.545058,0.000114372
1.76004e+09,1030,-0.10189,-0.101978,-8.81607e-05,0.54483,0.544944,0.000114002
1.76004e+09,1031,-0.1018,-0.101978,-0.000177946,0.544716,0.544944,0.000227644
1.76004e+09,1032,-0.101709,-0.10189,-0.0001812,0.544603,0.54483,0.000226935
1.76004e+09,1033,-0.101616,-0.101709,-9.30462e-05,0.54449,0.544603,0.000112953
1.76004e+09,1034,-0.101521,-0.101709,-0.000187728,0.544377,0.544603,0.000225577
