timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76291e+09,10745,-0.0802178,0,0.0802178,1.04988,0,-1.04988
1.76291e+09,10746,-0.0806539,0,0.0806539,1.04969,0,-1.04969
1.76291e+09,10747,-0.0810897,0,0.0810897,1.0495,0,-1.0495
1.76291e+09,10748,-0.0815251,0,0.0815251,1.0493,0,-1.0493
1.76291e+09,10749,-0.08196,0,0.08196,1.04911,0,-1.04911
1.76291e+09,10750,-0.0823943,0,0.0823943,1.04891,0,-1.04891
1.76291e+09,10751,-0.0828281,0,0.0828281,1.04872,0,-1.04872
1.76291e+09,10752,-0.0832612,0,0.0832612,1.04852,0,-1.04852
1.76291e+09,10753,-0.0836935,0,0.0836935,1.04832,0,-1.04832
1.76291e+09,10754,-0.0841251,0,0.0841251,1.04812,0,-1.04812
1.76291e+09,10755,-0.0845557,0,0.0845557,1.04792,0,-1.04792
1.76291e+09,10756,-0.0849855,0,0.0849855,1.04772,0,-1.04772
1.76291e+09,10757,-0.0854142,0,0.0854142,1.04752,0,-1.04752
1.76291e+09,10758,-0.0858419,0,0.0858419,1.04732,0,-1.04732
1.76291e+09,10759,-0.0862685,0,0.0862685,1.04712,0,-1.04712
1.76291e+09,10760,-0.0866939,0,0.0866939,1.04691,0,-1.04691
1.76291e+09,10761,-0.0871181,0,0.0871181,1.04671,0,-1.04671
1.76291e+09,10762,-0.0875409,0,0.0875409,1.04651,0,-1.04651
1.76291e+09,10763,-0.0879624,0,0.0879624,1.0463,0,-1.0463
1.76291e+09,10764,-0.0883825,0,0.0883825,1.0461,0,-1.0461
1.76291e+09,10765,-0.0888011,0,0.0888011,1.04589,0,-1.04589
1.76291e+09,10766,-0.0892182,0,0.0892182,1.04569,0,-1.04569
1.76291e+09,10767,-0.0896337,0,0.0896337,1.04548,0,-1.04548
1.76291e+09,10768,-0.0900476,0,0.0900476,1.04528,0,-1.04528
1.76291e+09,10769,-0.0904597,0,0.0904597,1.04507,0,-1.04507
1.76291e+09,10770,-0.0908702,0,0.0908702,1.04486,0,-1.04486
1.76291e+09,10771,-0.0912789,0,0.0912789,1.04466,0,-1.04466
1.76291e+09,10772,-0.0916857,0,0.0916857,1.04445,0,-1.04445
1.76291e+09,10773,-0.0920906,0,0.0920906,1.04424,0,-1.04424
1.76291e+09,10774,-0.0924937,0,0.0924937,1.04404,0,-1.04404
1.76291e+09,10775,-0.0928948,0,0.0928948,1.04383,0,-1.04383
1.76291e+09,10776,-0.0932938,0,0.0932938,1.04363,0,-1.04363
1.76291e+09,10777,-0.0936908,0,0.0936908,1.04342,0,-1.04342
1.76291e+09,10778,-0.0940858,0,0.0940858,1.04321,0,-1.04321
1.76291e+09,10779,-0.0944786,0,0.0944786,1.04301,0,-1.04301
1.76291e+09,10780,-0.0948692,0,0.0948692,1.0428,0,-1.0428
1.76291e+09,10781,-0.0952577,0,0.0952577,1.0426,0,-1.0426
1.76291e+09,10782,-0.0956439,0,0.0956439,1.04239,0,-1.04239
1.76291e+09,10783,-0.0960279,0,0.0960279,1.04219,0,-1.04219
1.76291e+09,10784,-0.0964096,0,0.0964096,1.04198,0,-1.04198
1.76291e+09,10785,-0.0967891,0,0.0967891,1.04178,0,-1.04178
1.76291e+09,10786,-0.0971662,0,0.0971662,1.04158,0,-1.04158
1.76291e+09,10787,-0.0975409,0,0.0975409,1.04137,0,-1.04137
1.76291e+09,10788,-0.0979133,0,0.0979133,1.04117,0,-1.04117
1.76291e+09,10789,-0.0982834,0,0.0982834,1.04097,0,-1.04097
1.76291e+09,10790,-0.098651,0,0.098651,1.04077,0,-1.04077
1.76291e+09,10791,-0.0990162,0,0.0990162,1.04057,0,-1.04057
1.76291e+09,10792,-0.099379,0,0.099379,1.04037,0,-1.04037
1.76291e+09,10793,-0.0997394,0,0.0997394,1.04017,0,-1.04017
1.76291e+09,10794,-0.100097,0,0.100097,1.03997,0,-1.03997
1.76291e+09,10795,-0.100453,0,0.100453,1.03977,0,-1.03977
